40,128
18,2
192,0
27,5
198,0
199,0
6,104
170,111
192,105
144,114
113,136
123,114
113,115
188,4
91,26
138,137
156,74
40,109
6,198
125,18
30,37
2,63
187,0
12,116
175,4
20,17
148,113
0,151
4,49
177,190
39,135
167,128
72,9
71,5
57,50
46,108
5,125
12,115
84,99
141,3
142,3
28,78
2,5
74,17
40,103
70,2
32,33
113,130
125,146
8,117
173,0
16,115
181,111
170,146
183,122
54,180
2,12
66,67
12,180
74,107
174,0
189,2
14,15
193,111
154,4
174,4
9,111
18,17
168,64
55,3
74,9
113,147
75,159
95,90
180,115
63,67
62,121
183,0
59,106
5,133
180,146
74,105
62,120
95,150
74,117
105,107
12,146
75,149
113,123
5,63
2,130
5,38
57,62
26,15
182,129
173,133
118,115
20,71
143,139
163,4
92,104
12,106
49,188
87,105
26,2
17,198
137,146
77,104
23,25
16,129
168,4
93,26
113,142
180,126
172,4
8,12
76,198
80,136
0,12
4,106
43,119
12,35
73,9
171,126
150,170
180,116
180,114
55,107
181,114
30,25
68,87
12,127
8,7
39,106
116,130
149,5
180,142
39,137
38,3
177,0
39,130
104,102
74,200
192,35
135,79
180,134
180,105
61,2
71,138
46,13
145,116
92,26
49,165
101,2
4,195
138,113
85,116
40,117
138,14
188,0
200,4
39,123
136,114
78,77
118,141
5,130
39,0
26,5
103,162
7,198
0,117
171,0
40,9
3,4
184,94
173,9
33,24
105,129
117,111
170,129
29,2
126,79
9,112
116,115
12,114
12,168
130,142
171,105
0,162
55,125
108,3
85,114
119,126
39,134
55,137
145,147
39,105
46,110
10,37
71,72
152,4
50,9
180,141
34,24
39,133
69,2
23,43
105,128
51,9
57,9
78,11
16,135
113,114
183,12
5,123
30,5
59,105
103,101
170,114
163,44
180,74
28,77
24,135
9,85
12,135
113,127
119,98
77,34
52,63
109,121
12,103
180,136
34,2
39,192
72,38
125,126
94,2
137,132
4,2
5,146
180,4
180,127
93,138
29,5
183,105
182,0
117,115
23,17
91,90
39,49
9,7
126,198
4,7
10,12
162,12
162,74
74,123
9,125
177,123
17,7
92,93
68,114
4,105
18,198
58,3
115,111
0,115
103,180
55,105
154,149
196,41
181,4
71,13
9,126
39,103
43,135
155,0
50,48
62,54
95,2
149,133
4,115
39,109
28,32
148,80
5,128
174,105
160,190
105,114
84,26
180,135
10,102
39,146
181,146
24,80
160,0
71,50
115,114
31,2
74,3
181,170
49,74
10,117
46,87
190,54
12,137
40,116
0,195
74,58
52,49
59,130
4,121
123,126
193,116
40,120
121,120
42,41
31,25
13,74
77,11
11,35
172,0
169,128
175,0
184,99
49,174
49,63
74,120
28,31
92,126
70,7
113,14
0,35
73,105
138,110
60,2
24,37
73,102
8,137
35,2
74,109
140,142
186,4
173,4
12,111
167,4
57,38
157,41
13,168
12,49
66,14
16,117
12,128
168,0
122,123
181,0
152,121
99,136
61,38
126,107
89,2
74,121
184,60
181,136
100,2
84,78
162,16
16,128
5,136
64,115
12,108
57,69
168,117
145,133
74,115
12,129
99,116
195,129
184,26
17,112
28,34
12,136
136,141
74,114
72,58
49,105
12,105
164,0
148,112
13,63
20,21
16,116
54,120
49,120
174,75
181,128
24,26
170,128
0,105
180,130
184,122
152,0
12,126
50,2
181,141
59,115
12,38
5,107
8,63
4,102
36,2
110,119
0,74
155,120
136,87
180,139
50,93
29,25
12,117
55,117
8,17
38,2
4,109
13,12
198,160
68,115
30,10
179,2
66,2
97,2
54,109
50,92
46,10
185,105
102,70
46,59
8,18
119,125
95,26
162,5
170,0
101,198
105,106
93,126
166,4
28,5
12,194
123,111
57,61
88,94
49,114
39,139
188,105
12,54
93,80
170,116
180,144
4,126
16,126
83,84
180,0
96,119
141,147
180,108
57,72
19,17
13,2
4,107
39,115
150,75
74,111
71,3
145,132
23,2
178,4
166,74
148,83
148,90
37,2
92,138
39,117
9,18
180,138
40,126
35,9
39,9
71,87
117,141
25,2
168,74
16,2
200,0
29,34
55,115
12,123
78,90
102,3
64,105
13,16
180,118
173,128
5,126
55,63
35,168
101,102
150,180
59,2
40,127
189,0
157,42
3,111
0,103
33,23
49,56
156,75
16,127
116,114
73,115
3,126
9,2
122,180
181,129
7,116
193,39
110,85
45,10
14,198
62,109
116,126
16,130
46,126
168,105
152,120
147,198
18,7
5,3
0,158
4,129
39,126
59,117
113,106
44,193
40,118
4,6
180,149
101,15
58,102
14,147
71,49
103,149
169,0
54,121
59,63
148,133
12,16
123,115
68,2
27,94
75,74
10,125
150,156
16,133
8,200
4,117
3,114
0,116
35,3
101,116
49,54
12,63
134,79
28,2
109,120
40,130
40,115
107,3
123,129
32,25
9,17
4,103
5,105
91,2
40,123
0,114
162,105
187,4
162,4
54,2
180,143
73,104
183,103
78,119
74,12
119,66
110,98
162,13
69,67
180,125
27,26
105,115
154,2
53,3
150,166
113,128
2,133
19,2
159,0
9,107
9,144
51,2
4,130
29,77
30,31
2,87
161,133
14,26
155,121
185,115
73,114
75,9
193,164
99,2
106,107
150,74
12,68
52,2
49,126
32,37
21,17
33,2
178,183
40,114
104,198
12,134
8,133
12,107
110,10
124,38
39,128
46,70
87,106
95,113
130,115
180,111
0,54
182,146
8,125
197,4
181,115
54,35
113,116
180,128
5,141
115,79
39,129
159,1
117,118
128,195
62,2
85,105
104,78
180,145
192,4
0,9
96,2
30,2
12,118
83,26
183,15
154,94
30,32
113,129
96,26
4,123
104,3
180,117
183,4
5,129
170,115
20,19
5,54
0,111
94,26
76,26
180,133
92,80
94,106
49,121
181,133
184,4
2,3
10,85
28,25
4,114
28,37
149,137
21,19
184,39
180,190
8,59
71,9
5,72
180,129
79,119
50,137
90,2
183,2
0,146
12,130
43,134
42,185
153,44
4,120
47,45
72,69
105,63
183,5
148,149
67,2
22,17
55,2
126,115
180,106
184,95
49,109
183,16
12,5
116,198
167,0
64,117
102,200
90,26
74,118
63,118
4,111
53,2
180,112
3,112
12,9
169,129
12,133
