63,22
122,12
144,47
172,82
149,48
102,175
47,98
186,136
33,152
47,108
164,124
61,3
200,103
148,187
200,32
38,132
67,78
15,131
193,192
64,161
31,60
38,157
191,154
46,36
128,151
137,154
3,63
41,139
70,173
74,112
72,95
21,187
15,50
132,184
157,189
35,101
83,48
101,88
22,129
191,122
23,131
73,95
200,192
177,198
85,91
152,141
74,185
99,190
6,179
96,155
12,147
122,37
190,153
37,162
162,122
117,45
42,113
2,165
169,71
30,23
48,190
114,86
118,69
89,162
128,49
39,155
21,195
72,67
164,20
120,65
147,11
119,14
22,65
128,94
53,109
23,106
103,140
128,120
75,127
132,11
88,2
110,158
88,150
174,47
51,189
25,174
157,139
67,139
19,45
194,25
72,198
91,153
69,25
43,0
154,72
132,144
91,177
184,80
148,44
146,38
31,122
83,200
16,171
119,23
163,88
10,66
148,103
34,26
177,3
166,149
157,176
36,89
165,146
97,23
13,115
136,195
147,23
185,137
131,188
146,100
195,87
44,3
188,98
114,32
192,159
178,90
171,51
21,24
119,191
57,114
138,191
64,93
154,136
156,113
115,44
193,1
54,105
131,181
110,185
37,102
69,194
90,132
197,44
101,36
82,188
5,103
109,14
199,85
35,78
43,146
163,75
33,159
57,20
106,69
169,142
131,176
133,57
192,195
54,38
3,146
36,42
69,107
192,164
199,96
122,60
176,15
111,45
78,69
183,45
156,16
136,27
171,31
23,92
72,10
18,186
133,146
120,43
7,121
122,169
66,111
77,22
106,80
182,75
174,40
24,145
56,182
58,189
195,119
44,95
144,44
120,148
180,22
100,176
199,198
7,38
9,55
42,48
82,180
70,176
103,81
27,135
58,9
153,47
134,194
100,82
95,8
15,59
67,146
162,83
100,59
109,91
12,65
84,96
153,86
9,63
4,108
172,29
76,66
66,173
139,199
118,8
120,79
123,139
164,35
187,122
22,138
86,136
70,179
147,118
36,188
68,91
191,29
42,47
76,86
35,81
40,91
34,52
16,87
118,145
45,37
80,94
48,140
77,165
116,11
81,47
35,131
197,47
166,25
164,141
22,144
77,158
166,21
185,123
42,26
13,192
53,67
192,156
124,15
200,57
59,43
165,64
102,122
41,174
111,90
101,53
49,141
139,92
133,123
78,48
123,21
50,41
151,13
190,57
17,164
79,99
60,147
159,71
29,102
187,14
106,137
81,26
129,97
112,93
137,0
134,72
91,158
131,22
67,10
37,196
104,146
158,153
77,38
96,125
159,107
56,108
136,166
100,42
115,15
116,178
115,17
88,194
5,75
146,196
11,156
28,169
185,117
191,48
154,129
119,108
45,71
145,198
151,93
80,127
58,32
93,191
38,165
186,17
3,65
81,166
179,83
112,171
61,110
92,174
111,55
34,179
89,191
177,137
13,29
22,150
54,71
102,72
60,0
103,154
81,121
17,16
169,64
28,96
93,65
33,5
30,84
28,153
158,19
162,17
99,168
72,14
194,111
164,128
123,161
4,37
153,130
99,58
87,35
27,149
170,35
179,10
134,30
131,46
95,52
53,26
157,73
23,103
150,52
20,105
182,13
191,52
187,10
32,76
185,198
178,97
164,79
187,76
186,176
118,23
16,175
108,167
152,42
185,149
191,162
104,149
175,147
83,110
33,45
109,45
97,83
63,16
165,84
116,93
80,171
130,95
175,172
82,175
14,187
83,27
192,13
62,11
172,23
130,156
62,14
192,21
73,168
118,90
4,80
183,30
109,197
54,178
76,121
134,55
38,175
78,8
86,22
84,132
105,170
14,195
126,139
90,122
157,0
47,157
150,34
191,168
53,71
192,130
0,37
7,199
67,87
115,200
145,159
124,33
36,190
154,143
160,7
61,138
148,7
165,34
68,133
6,175
148,165
85,158
106,54
27,118
93,3
34,22
151,147
54,173
127,145
1,98
200,101
12,31
198,83
0,80
70,41
3,13
103,71
95,70
125,100
27,161
125,149
83,82
78,141
156,190
54,135
37,6
8,173
104,0
95,119
139,122
88,36
8,94
123,191
91,47
143,146
60,79
43,160
110,122
52,155
35,37
181,125
56,199
143,51
173,64
74,73
200,147
113,84
134,199
122,140
166,22
56,188
144,173
190,100
41,26
56,133
18,53
100,115
137,72
78,25
38,126
125,105
120,85
49,2
34,200
8,168
197,127
132,99
28,114
152,12
87,95
110,93
136,135
65,96
71,181
195,127
191,124
8,179
57,67
35,157
62,45
121,162
85,34
65,194
145,59
13,57
189,73
18,132
174,99
161,7
61,173
54,85
171,17
125,134
21,190
40,200
37,46
149,28
96,69
49,125
199,119
40,79
69,46
106,99
58,137
16,71
94,161
185,29
54,27
141,18
39,158
54,20
97,27
9,105
150,173
75,154
75,61
78,19
30,102
78,178
76,170
186,150
199,8
10,64
64,187
56,8
109,66
117,103
86,185
188,158
169,46
152,96
61,186
176,193
69,91
31,118
78,64
70,48
141,191
115,20
103,7
66,199
1,199
116,65
68,191
81,10
188,19
170,58
193,67
89,130
189,102
55,31
59,154
187,16
76,126
156,27
29,97
161,115
197,68
184,87
7,142
78,193
98,187
111,200
45,27
86,84
98,80
93,32
35,83
112,191
97,119
97,163
111,138
135,95
149,147
11,159
108,120
86,193
83,155
58,113
181,131
63,198
133,26
6,144
104,171
127,188
93,66
176,89
56,107
114,193
74,16
72,11
127,126
119,62
61,42
124,129
111,172
165,18
40,166
67,141
61,143
140,88
162,7
130,23
104,172
42,108
39,194
155,142
54,6
72,187
172,118
136,19
85,36
141,87
143,185
179,109
107,61
93,38
99,140
110,107
181,148
97,101
4,50
93,172
176,188
114,16
184,36
170,37
38,115
195,152
50,69
12,57
169,147
145,129
187,7
169,85
13,7
63,146
96,1
133,53
144,200
195,34
121,63
157,195
64,172
53,100
118,34
100,75
191,138
7,117
21,130
51,140
62,47
79,37
24,40
15,38
46,186
160,141
93,24
114,200
82,126
71,143
134,99
163,137
93,18
64,18
129,174
71,193
129,71
22,123
132,37
176,48
1,125
61,113
130,133
131,74
94,32
168,172
7,181
35,57
122,158
143,30
6,69
85,98
32,181
36,44
47,187
13,10
52,143
90,126
136,71
123,182
182,43
112,10
57,54
93,132
147,8
165,102
131,151
3,156
66,191
118,158
191,198
118,172
135,113
112,129
132,33
