21,45
191,118
162,59
72,161
104,131
152,20
101,100
124,151
107,51
59,12
26,157
170,110
30,178
41,19
96,6
199,176
133,64
74,199
118,4
89,99
25,192
36,77
144,146
70,129
51,71
25,84
5,99
109,131
194,25
132,129
174,87
44,164
69,128
92,187
66,7
80,82
91,24
90,119
156,19
128,43
85,93
107,80
66,76
131,178
56,3
80,155
11,80
149,17
153,19
7,85
170,161
40,98
99,111
137,34
116,6
130,156
144,69
92,88
189,143
188,68
90,103
140,123
44,154
124,146
56,105
44,25
92,118
156,41
147,78
23,68
6,5
144,93
24,131
65,109
198,54
91,94
179,36
118,18
60,185
32,99
45,182
181,8
9,139
88,196
19,173
21,169
11,22
89,109
35,73
96,34
85,70
30,157
98,143
93,66
145,123
177,8
118,162
19,128
22,10
187,148
70,105
30,12
144,186
105,46
146,95
42,40
157,12
7,138
125,113
72,150
33,155
77,96
31,68
192,126
23,164
86,82
108,65
85,14
183,50
34,135
171,37
183,82
189,58
80,128
40,58
10,49
63,126
65,87
121,107
127,152
16,50
8,147
179,75
107,154
91,21
191,182
132,20
72,149
123,58
90,96
137,156
118,150
32,50
79,110
11,192
158,161
130,107
42,63
144,169
150,140
196,69
44,155
27,20
83,140
139,37
50,73
49,35
146,15
159,80
41,46
21,79
49,160
85,66
99,33
166,175
4,57
118,46
190,61
145,75
43,195
47,117
176,130
186,133
14,146
105,86
52,91
144,128
132,200
111,113
4,55
65,154
181,61
163,105
33,143
31,144
170,7
195,55
20,93
97,160
24,177
94,108
31,159
36,28
34,116
162,8
167,135
53,118
75,90
30,153
4,17
7,2
195,82
38,31
143,35
175,109
146,184
44,125
67,173
32,14
133,172
110,162
22,9
82,106
163,16
142,0
131,126
121,35
139,22
3,139
77,46
167,92
97,34
111,61
93,31
53,54
192,143
106,110
144,85
54,108
192,43
16,23
98,131
182,170
100,169
195,53
36,100
94,38
26,151
158,160
187,111
172,25
50,18
50,159
106,139
96,35
59,26
0,30
118,191
103,112
178,144
181,20
126,138
87,53
62,10
28,177
134,151
199,66
136,93
63,146
157,185
112,153
16,174
144,123
99,46
122,31
94,6
64,108
1,180
1,52
121,59
4,93
96,1
103,96
20,72
178,54
125,94
186,70
124,75
178,126
23,167
29,72
77,43
88,46
66,197
127,48
150,161
117,120
128,108
139,45
67,158
91,12
57,82
68,160
120,147
124,59
93,164
52,15
187,123
97,120
89,185
120,140
85,55
167,57
185,110
99,73
63,147
199,5
198,72
166,56
15,115
24,123
128,119
59,70
77,127
56,174
24,93
67,150
85,2
119,89
13,75
191,23
62,75
15,117
130,176
131,163
138,49
186,175
190,8
141,34
49,159
52,36
54,17
97,147
149,104
143,27
114,70
137,119
50,146
67,53
123,132
50,7
143,181
163,152
191,158
53,111
151,51
19,148
74,76
126,195
200,44
36,134
146,86
95,119
86,165
118,193
173,79
91,82
95,85
116,90
132,116
164,190
192,194
138,7
157,38
85,97
18,34
184,49
98,28
25,90
138,194
78,73
120,177
181,1
110,12
9,140
136,16
74,52
195,80
97,21
52,131
13,161
64,130
109,170
60,28
47,8
153,135
45,128
103,153
199,112
106,172
85,0
183,17
86,195
144,97
25,0
138,152
67,146
87,188
200,103
35,93
188,60
53,181
179,29
187,58
80,57
131,136
91,95
117,46
126,21
118,38
128,18
81,101
198,150
111,81
29,88
23,21
170,199
65,7
182,109
149,96
18,137
23,37
0,179
128,164
54,105
21,95
180,39
124,103
138,50
153,74
58,159
123,84
66,189
158,11
168,56
95,22
176,182
16,79
5,137
25,63
9,67
166,62
84,108
146,53
26,89
44,136
14,39
94,86
129,171
66,180
17,92
34,184
16,102
60,159
112,152
112,87
191,134
93,160
82,27
101,155
143,37
51,168
41,59
115,106
10,114
122,67
152,26
42,149
13,155
187,48
194,38
161,58
45,167
46,136
77,98
97,5
117,132
102,30
53,182
33,59
26,148
24,10
18,177
13,11
44,15
122,108
37,170
129,66
67,90
147,72
