36,2
87,106
180,117
181,0
170,146
170,129
4,54
149,137
4,2
119,126
7,198
62,121
154,49
16,126
64,115
180,136
145,116
166,4
200,0
5,146
184,39
49,54
30,32
149,74
117,63
126,198
39,52
171,105
90,2
60,2
155,121
145,132
174,105
184,122
4,111
74,121
103,149
22,2
126,79
74,107
180,142
185,105
73,102
74,111
102,70
3,126
92,26
50,92
75,159
163,4
159,1
103,180
66,67
5,3
135,133
40,120
113,128
148,133
2,3
33,2
200,4
27,101
12,117
175,4
77,34
54,120
170,116
92,104
114,79
184,94
4,121
24,2
6,104
28,2
92,138
5,130
57,69
73,9
74,58
74,117
196,41
61,38
148,149
156,75
104,3
152,4
26,116
182,129
113,112
75,9
30,5
149,5
171,126
9,18
154,150
71,66
160,0
10,117
101,102
40,114
104,198
193,39
71,58
0,12
39,38
35,2
12,126
183,12
32,37
180,118
184,4
157,42
5,127
117,115
117,111
50,87
39,106
51,9
4,49
71,138
171,0
183,16
89,2
181,136
113,129
193,136
20,71
155,0
24,135
12,118
40,109
55,107
5,72
62,120
34,2
180,107
109,121
34,24
3,4
101,116
192,4
56,44
103,162
180,141
10,12
59,115
50,2
180,146
54,180
47,10
53,3
16,115
73,114
106,107
102,3
180,115
172,4
198,4
113,116
10,85
141,3
78,90
32,33
46,87
156,74
138,113
177,123
170,114
162,12
49,180
23,2
148,80
39,136
199,4
185,4
9,112
0,105
57,62
97,78
100,2
181,133
39,103
15,2
40,128
59,105
108,3
96,2
59,106
93,26
12,133
116,115
193,4
47,45
21,2
187,0
4,5
173,4
117,118
180,129
173,129
123,111
92,126
40,115
105,63
180,138
180,144
113,136
0,5
102,200
27,5
28,32
180,106
110,85
7,116
150,74
39,123
12,54
40,103
23,22
4,120
8,137
193,0
84,99
180,134
14,26
143,139
154,0
0,103
94,106
2,133
162,4
58,118
31,2
174,4
29,5
76,198
10,125
74,105
195,129
29,77
16,127
189,2
152,121
180,4
123,115
162,105
125,126
84,78
21,17
71,72
64,105
170,128
18,2
40,116
173,133
162,16
109,120
17,198
180,114
28,37
0,158
136,87
57,148
58,50
199,0
5,106
184,95
73,104
98,2
170,115
17,2
93,104
181,129
85,114
152,120
173,0
105,114
42,185
11,17
176,123
74,109
123,116
4,126
4,107
12,114
35,9
180,111
64,117
134,79
8,2
12,107
138,137
181,111
71,87
105,107
149,80
94,2
2,162
12,127
124,38
5,123
119,66
52,2
123,114
75,180
188,0
122,116
183,4
166,74
94,26
18,7
180,137
10,2
70,2
27,26
73,105
39,54
93,138
101,15
39,134
