67,48
95,193
157,140
112,59
105,178
175,10
16,170
168,191
169,48
72,36
89,172
40,194
8,155
125,0
142,199
10,79
127,123
70,93
167,176
114,198
102,194
125,185
56,198
109,24
108,190
34,12
24,153
172,65
198,99
15,75
27,118
108,82
150,184
163,143
34,182
175,145
181,83
23,176
43,36
128,29
105,198
59,116
118,56
93,82
32,156
152,110
85,136
99,143
19,82
81,151
30,97
58,44
36,100
57,5
49,150
131,69
136,157
47,118
158,190
35,126
152,50
72,93
35,19
73,48
83,25
97,67
83,168
135,1
24,98
83,56
93,44
66,89
26,165
67,174
107,156
108,26
77,17
72,108
117,114
28,35
118,13
84,123
59,38
60,136
124,166
49,46
44,181
160,43
104,112
120,134
152,57
131,25
133,67
10,151
75,170
41,179
76,79
79,161
168,54
4,21
153,49
50,191
191,145
11,40
147,95
171,10
196,144
145,19
36,190
156,3
161,135
56,68
196,7
47,145
129,55
36,84
93,154
70,115
107,192
185,28
159,105
43,145
151,105
79,26
3,169
43,184
134,51
134,196
81,130
95,161
192,129
138,38
191,194
21,104
71,195
62,100
60,190
139,8
116,29
21,65
122,132
41,3
91,143
64,135
108,99
112,192
148,18
148,104
83,12
47,32
186,55
165,83
79,199
37,103
144,141
113,67
54,110
134,64
53,33
117,185
118,91
179,75
156,130
83,75
84,187
18,180
58,142
146,2
99,141
40,108
100,91
133,189
179,20
63,109
115,141
63,20
7,188
88,165
22,97
84,198
178,125
33,100
64,91
114,161
18,104
50,142
14,50
89,189
86,27
137,88
29,104
177,102
135,69
157,61
126,156
30,101
113,143
59,71
174,13
18,43
183,22
28,49
34,177
139,32
52,102
68,110
91,118
191,117
122,128
10,54
122,134
6,184
111,151
190,18
103,32
193,146
24,85
165,123
128,92
122,129
101,50
46,158
51,98
155,132
119,107
42,12
109,130
168,119
179,16
17,155
73,187
60,187
77,96
135,15
170,93
99,67
144,198
14,100
46,187
101,110
100,102
8,56
56,190
23,117
2,41
117,154
87,18
152,48
81,16
134,74
108,173
58,123
28,116
2,190
36,44
138,153
129,115
73,197
198,113
47,161
42,32
1,83
137,167
12,178
109,57
141,63
139,182
174,128
35,124
142,165
105,58
141,149
33,124
163,86
36,147
171,59
5,122
114,139
99,158
13,158
148,169
0,163
113,83
128,59
30,136
196,114
26,63
53,127
6,47
131,197
131,87
187,30
187,83
156,83
119,89
194,66
143,166
21,135
95,159
72,63
69,20
91,106
22,114
43,46
89,34
137,44
123,76
65,163
135,146
11,41
37,36
180,47
66,167
199,110
183,29
137,41
26,21
161,36
87,45
182,50
44,150
140,195
146,119
153,150
65,76
126,74
46,31
114,190
164,70
23,18
43,97
196,83
61,68
44,36
42,44
69,144
88,153
104,68
16,54
46,30
101,160
176,13
109,148
37,78
63,70
37,74
142,0
100,199
147,101
25,77
31,117
163,53
143,132
52,141
124,157
111,140
162,117
92,143
11,67
28,102
131,99
171,40
