20,94
4,10
6,12
6,28
95,31
42,43
37,61
45,55
35,42
8,58
9,97
4,22
11,27
7,69
8,97
17,37
16,96
21,92
93,48
2,11
23,48
12,13
20,47
45,54
40,39
17,69
22,23
38,42
16,35
6,3
6,45
6,44
7,58
2,9
20,45
22,97
16,0
4,17
17,41
41,39
22,27
72,77
7,40
8,39
11,14
30,88
19,45
21,42
4,40
24,59
35,36
22,33
4,8
6,22
12,87
24,51
11,96
4,12
35,87
21,43
16,87
98,84
14,86
14,74
31,46
6,18
24,48
1,3
8,80
11,22
27,58
18,45
36,59
17,96
35,85
44,46
9,96
17,43
6,16
19,94
8,42
78,37
41,42
7,41
14,94
15,10
11,97
17,39
14,97
2,10
13,32
5,20
86,59
15,74
25,21
1,5
22,30
74,83
40,42
21,34
19,46
12,95
16,12
27,14
4,7
6,46
18,19
9,26
12,31
1,6
17,38
25,82
16,85
27,97
4,31
42,33
38,39
6,24
25,92
6,27
22,94
7,80
23,83
80,37
15,94
26,21
45,61
75,65
2,21
8,43
14,98
34,42
4,14
20,88
14,99
16,99
8,85
23,71
4,0
10,86
15,86
26,34
17,80
5,11
22,74
4,30
24,58
17,92
37,39
19,44
14,12
18,46
27,30
58,36
27,33
17,84
51,48
8,40
37,54
8,96
6,14
99,84
4,3
14,30
16,98
52,37
9,21
5,2
11,94
88,47
7,8
30,47
17,86
5,9
5,34
8,38
37,96
4,13
23,93
8,86
8,37
18,61
34,58
17,42
7,17
9,34
92,82
23,58
51,32
35,96
16,97
5,3
4,2
40,41
4,15
14,88
5,26
26,92
27,23
