5,8
39,79
54,14
37,79
97,12
46,32
33,28
99,77
30,78
53,41
43,23
92,31
47,43
38,92
33,83
24,66
20,92
35,10
24,68
66,11
1,93
44,75
1,15
51,99
2,53
22,37
32,73
76,32
24,37
63,81
24,30
8,29
93,38
79,9
29,42
34,86
74,40
48,64
6,29
34,16
8,95
0,94
51,26
82,35
57,45
76,7
74,25
38,76
60,48
11,24
17,70
50,91
20,8
28,15
31,44
26,56
19,61
24,25
57,37
20,48
9,7
23,21
13,97
42,9
31,71
17,29
70,90
13,31
18,11
73,15
87,14
70,21
14,57
23,74
83,36
41,58
42,91
93,20
32,90
42,10
95,21
37,15
19,41
97,36
94,26
55,70
13,83
52,26
8,24
97,20
90,34
36,49
62,10
59,46
32,44
57,15
74,9
55,59
15,31
64,70
14,46
3,15
19,66
82,1
57,63
94,21
82,27
35,41
77,69
83,68
84,43
47,24
57,18
75,92
29,78
20,26
33,82
70,26
36,40
48,83
74,13
25,90
43,98
50,10
63,6
11,10
65,55
45,3
87,0
95,30
32,30
1,70
9,90
91,19
52,12
6,39
33,71
15,78
7,61
39,57
95,83
26,8
23,87
94,17
35,88
38,22
32,23
79,77
6,65
46,43
91,35
11,35
28,85
67,28
55,97
3,72
71,70
31,61
10,37
90,82
88,70
7,26
20,12
34,10
79,50
71,30
63,23
72,63
84,21
98,0
46,0
82,22
49,36
3,69
83,44
9,16
47,89
20,71
65,43
47,62
14,3
52,6
62,14
65,32
33,14
8,25
18,39
24,46
36,77
89,44
78,28
1,89
49,17
40,95
87,44
12,83
21,31
20,38
7,66
