83,91
38,5
41,29
25,37
35,82
26,56
35,14
24,27
27,90
82,55
65,50
6,98
3,81
41,6
5,87
92,75
73,6
11,49
19,99
30,95
43,51
31,50
28,10
5,71
75,18
20,58
3,52
51,99
81,23
0,68
7,0
93,24
73,38
80,33
39,16
65,58
79,28
10,11
74,70
12,90
50,14
50,39
8,88
44,82
20,6
25,50
58,10
67,19
73,29
62,17
75,0
29,72
50,95
12,15
45,85
90,6
77,3
43,96
90,29
50,90
75,14
29,92
89,42
24,62
25,77
51,5
40,38
27,18
51,17
78,7
33,88
38,56
50,64
38,2
45,96
65,72
61,41
14,61
36,56
59,14
84,42
48,58
29,16
57,19
43,0
35,60
39,77
1,9
68,45
22,41
94,24
89,13
8,34
78,39
85,7
36,28
53,83
30,39
11,30
55,97
17,16
68,38
31,41
64,7
20,54
29,58
41,68
1,63
28,61
90,22
69,14
38,23
26,35
32,10
16,57
56,40
32,89
37,38
3,84
92,49
47,24
93,16
26,41
38,90
92,98
61,35
1,29
6,65
39,58
39,81
65,68
75,6
82,17
76,85
22,26
44,15
1,39
35,99
83,19
47,45
14,72
63,87
13,81
84,75
9,83
96,2
3,23
97,1
67,4
56,84
15,59
51,40
19,49
10,82
65,66
90,66
62,41
92,34
90,69
12,74
65,16
81,46
49,26
55,32
59,31
21,1
45,68
74,35
25,86
25,32
84,36
70,56
79,45
85,47
33,12
69,33
8,1
35,33
57,84
46,25
65,30
92,11
95,42
63,6
31,97
92,62
13,25
26,70
79,16
88,3
82,44
47,95
20,77
44,67
47,79
92,9
70,15
42,69
87,2
