11,97
4,12
4,14
19,46
9,26
1,5
51,32
2,34
74,83
18,74
21,34
14,74
2,21
7,80
24,28
8,43
13,32
25,92
8,58
14,99
2,10
24,85
27,14
17,40
45,54
35,36
27,97
14,98
31,46
26,21
12,13
42,33
5,20
8,80
7,17
41,39
9,96
4,8
7,40
36,59
8,17
11,94
40,41
2,26
9,34
5,3
4,13
86,59
34,42
15,10
24,51
1,3
37,61
4,0
12,32
42,43
14,12
18,45
6,44
35,96
16,97
16,0
35,85
16,98
6,0
21,42
6,27
7,69
17,58
75,65
27,58
4,3
23,48
4,17
20,45
45,61
38,42
22,74
8,41
4,30
11,27
26,92
24,59
92,82
98,84
22,33
12,95
20,88
21,92
17,84
30,47
1,6
4,29
22,14
22,97
6,19
22,94
5,26
17,43
2,9
11,23
19,94
5,2
22,23
15,86
4,31
8,38
8,42
14,88
6,24
23,88
18,19
80,37
4,16
37,96
16,12
8,40
23,83
9,21
27,23
17,96
45,55
24,58
16,85
18,46
14,30
14,94
99,84
13,29
5,11
5,21
8,37
17,80
15,94
4,15
52,37
8,97
93,48
21,43
46,55
4,10
4,22
58,36
4,2
6,45
27,33
4,40
6,22
71,83
11,22
40,39
17,86
2,11
15,74
10,86
92,78
6,12
27,30
11,14
8,85
6,28
20,94
22,27
16,86
16,96
25,21
51,48
41,42
20,47
4,7
6,3
18,94
8,86
16,99
6,11
16,35
88,47
6,46
26,34
17,37
8,96
7,8
95,31
34,58
38,39
26,58
19,44
35,42
18,59
7,58
6,18
23,58
23,93
37,39
5,34
12,87
12,31
24,48
17,39
