30,40
4,89
35,29
15,32
7,49
20,58
50,32
91,92
19,88
87,19
58,35
12,28
19,14
10,49
23,39
55,10
73,11
1,48
77,50
1,86
42,53
16,28
0,52
4,87
64,38
39,94
47,67
48,2
25,53
67,33
56,38
84,50
3,22
49,6
50,25
21,31
67,84
73,32
70,48
81,14
44,45
81,33
56,8
60,23
65,21
33,46
75,30
93,85
39,74
46,58
64,30
44,51
32,73
69,46
0,41
7,14
83,79
32,16
78,8
46,79
24,31
27,65
91,30
35,3
80,85
66,33
56,18
19,74
86,35
98,70
76,4
94,70
48,39
45,25
50,20
91,41
90,94
84,9
8,44
33,41
43,73
24,25
37,2
51,29
39,27
1,65
31,25
79,14
90,42
26,8
98,83
38,73
74,27
96,46
99,22
87,24
57,33
78,92
63,13
10,8
39,90
5,45
6,97
91,6
6,10
7,5
17,78
23,25
50,96
98,24
43,4
50,74
6,51
97,23
69,4
52,92
70,66
69,0
40,19
75,40
98,21
56,28
4,54
91,38
12,9
37,56
65,45
50,2
26,44
63,7
87,44
26,35
77,2
10,13
83,38
36,7
33,51
49,5
48,38
71,40
77,67
83,22
64,8
5,43
44,63
32,58
4,26
7,90
30,99
90,65
31,21
18,34
88,13
63,1
0,27
35,79
90,73
7,77
79,32
38,98
9,1
2,32
37,32
45,53
14,5
20,26
36,13
87,43
20,44
42,75
1,23
99,30
84,6
9,23
68,3
82,70
99,9
18,92
65,32
1,22
20,99
22,31
20,41
8,62
81,92
29,42
68,24
4,41
23,73
17,22
5,85
57,27
70,44
4,92
86,2
35,41
16,5
17,72
42,1
