52,37
74,83
6,14
2,9
5,26
19,44
18,46
7,58
11,14
18,45
12,87
75,65
38,42
6,19
16,0
6,24
24,58
7,80
14,98
19,45
8,42
36,85
40,42
24,85
18,61
16,99
38,39
4,22
6,27
17,84
45,61
80,37
17,58
22,27
26,92
22,97
12,32
11,97
16,98
9,34
4,14
2,21
4,30
11,22
44,46
78,37
86,59
25,21
37,96
6,16
8,43
19,46
12,95
6,46
23,71
15,10
17,42
22,14
95,31
7,40
17,69
12,13
24,59
17,96
92,82
20,47
40,41
26,21
14,30
17,92
51,48
9,96
4,2
22,74
21,34
31,46
4,7
18,74
6,0
6,22
4,10
25,92
23,83
51,32
17,41
10,86
9,21
16,12
17,39
4,17
16,86
4,15
14,94
21,92
16,96
8,86
20,45
8,40
1,4
4,3
27,97
1,3
8,96
17,86
92,78
21,43
14,99
22,23
9,97
35,36
4,40
18,94
8,58
40,39
45,55
11,96
27,58
8,80
93,48
34,58
42,33
41,39
11,27
9,26
27,33
17,43
19,94
25,82
14,88
5,3
16,97
23,51
15,94
15,74
7,17
17,38
23,58
16,87
1,2
4,31
26,34
17,80
6,44
7,41
5,11
12,31
2,11
8,38
11,94
4,0
17,40
5,2
24,51
37,39
99,84
17,37
5,20
7,69
42,43
6,45
1,6
17,85
71,83
2,10
98,84
4,16
26,58
88,47
5,9
14,74
4,8
23,88
37,54
8,17
8,39
24,28
35,96
34,42
30,47
36,59
15,86
1,5
27,14
6,28
24,48
2,34
23,93
27,30
37,61
21,42
22,30
41,42
2,26
16,85
72,77
10,0
8,41
13,29
5,21
