precision_g4,recall_g4,precision_g35,recall_g35,precision_la,recall_la
0.1,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.2857142857142857
0.15384615384615385,0.4444444444444444,0.0,0.0,0.0625,0.1111111111111111
0.07142857142857142,0.2857142857142857,0.1,0.14285714285714285,0.1875,0.42857142857142855
0.1,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857
0.06896551724137931,0.25,0.1111111111111111,0.125,0.08333333333333333,0.125
0.1,0.42857142857142855,0.2,0.2857142857142857,0.1111111111111111,0.2857142857142857
0.06666666666666667,0.2857142857142857,0.0,0.0,0.0,0.0
0.03225806451612903,0.125,0.0,0.0,0.0,0.0
0.10714285714285714,0.25,0.4,0.25,0.0,0.0
0.034482758620689655,0.2,0.0,0.0,0.07142857142857142,0.2
0.06666666666666667,0.5,0.23076923076923078,0.75,0.23076923076923078,0.75
0.07142857142857142,0.2857142857142857,0.0,0.0,0.25,0.42857142857142855
0.03333333333333333,0.125,0.0,0.0,0.0625,0.125
0.1111111111111111,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.2,0.3333333333333333
0.14285714285714285,0.4444444444444444,0.1,0.1111111111111111,0.23076923076923078,0.3333333333333333
0.07407407407407407,0.2222222222222222,0.15,0.3333333333333333,0.13333333333333333,0.2222222222222222
0.037037037037037035,0.1111111111111111,0.125,0.1111111111111111,0.08333333333333333,0.1111111111111111
0.14285714285714285,0.5,0.2222222222222222,0.25,0.0,0.0
0.06896551724137931,0.4,0.0,0.0,0.07692307692307693,0.2
0.06896551724137931,0.2857142857142857,0.0,0.0,0.06666666666666667,0.14285714285714285
0.03571428571428571,0.1111111111111111,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.06896551724137931,0.2857142857142857,0.0,0.0,0.16666666666666666,0.2857142857142857
0.1724137931034483,0.625,0.38461538461538464,0.625,0.0,0.0
0.034482758620689655,0.16666666666666666,0.0,0.0,0.0,0.0
0.03571428571428571,0.1111111111111111,0.0,0.0,0.0,0.0
0.06896551724137931,0.25,0.07692307692307693,0.125,0.07142857142857142,0.125
0.0,0.0,0.0,0.0,0.0,0.0
0.03571428571428571,0.14285714285714285,0.0,0.0,0.058823529411764705,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.03125,0.16666666666666666,0.125,0.16666666666666666,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.09375,0.2857142857142857,0.0,0.0,0.07692307692307693,0.14285714285714285
0.09375,0.3333333333333333,0.0,0.0,0.0,0.0
0.03125,0.2,0.0,0.0,0.0,0.0
0.030303030303030304,0.14285714285714285,0.09090909090909091,0.14285714285714285,0.06666666666666667,0.14285714285714285
0.06060606060606061,0.3333333333333333,0.0,0.0,0.14285714285714285,0.3333333333333333
0.030303030303030304,0.2,0.125,0.2,0.0,0.0
0.030303030303030304,0.16666666666666666,0.0,0.0,0.11764705882352941,0.3333333333333333
0.0625,0.4,0.25,0.4,0.15384615384615385,0.4
0.06060606060606061,0.4,0.0,0.0,0.13333333333333333,0.4
