precision_g4,recall_g4,precision_g35,recall_g35,precision_la,recall_la
0.55,0.8571428571428571,0.4166666666666667,0.7142857142857143,0.5714285714285714,0.8571428571428571
0.5769230769230769,0.6666666666666666,0.25,0.2222222222222222,0.4375,0.4444444444444444
0.5,0.7142857142857143,0.7,0.42857142857142855,0.625,0.5714285714285714
0.7666666666666667,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.5714285714285714
0.3448275862068966,0.75,0.2222222222222222,0.25,0.5833333333333334,0.5
0.6,0.8571428571428571,0.7,0.7142857142857143,0.6111111111111112,0.8571428571428571
0.5666666666666667,0.7142857142857143,0.5,0.42857142857142855,0.21052631578947367,0.2857142857142857
0.5483870967741935,0.625,0.14285714285714285,0.125,0.5,0.5
0.42857142857142855,0.75,0.8,0.375,0.25,0.25
0.4827586206896552,0.8,0.4,0.6,0.21428571428571427,0.4
0.43333333333333335,0.5,0.5384615384615384,0.75,0.46153846153846156,0.75
0.25,0.7142857142857143,0.375,0.2857142857142857,0.3333333333333333,0.42857142857142855
0.43333333333333335,0.75,0.3333333333333333,0.375,0.4375,0.625
0.4444444444444444,0.6666666666666666,0.9090909090909091,0.6666666666666666,0.4666666666666667,0.7777777777777778
0.5,0.8888888888888888,0.7,0.5555555555555556,0.6153846153846154,0.7777777777777778
0.4444444444444444,0.5555555555555556,0.6,0.6666666666666666,0.5333333333333333,0.4444444444444444
0.37037037037037035,0.4444444444444444,0.375,0.3333333333333333,0.5,0.5555555555555556
0.5714285714285714,0.75,0.8888888888888888,0.75,0.0,0.0
0.3793103448275862,0.6,0.42857142857142855,0.6,0.38461538461538464,0.6
0.4827586206896552,0.8571428571428571,0.5,0.42857142857142855,0.4666666666666667,0.7142857142857143
0.5,0.6666666666666666,0.5,0.2222222222222222,0.3333333333333333,0.2222222222222222
0.41379310344827586,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.13333333333333333,0.3333333333333333
0.3448275862068966,0.5714285714285714,0.375,0.2857142857142857,0.3333333333333333,0.2857142857142857
0.4827586206896552,0.75,0.9230769230769231,0.75,0.4444444444444444,0.25
0.3448275862068966,0.5,0.7142857142857143,0.3333333333333333,0.2727272727272727,0.5
0.5714285714285714,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.0,0.0
0.6206896551724138,0.75,0.6153846153846154,0.75,0.5,0.75
0.5172413793103449,1.0,0.3333333333333333,0.3333333333333333,0.5789473684210527,0.5
0.5357142857142857,0.8571428571428571,0.4444444444444444,0.5714285714285714,0.4117647058823529,0.7142857142857143
0.5714285714285714,1.0,0.125,0.2,0.5833333333333334,0.8
0.2962962962962963,0.5,0.14285714285714285,0.16666666666666666,0.1875,0.3333333333333333
0.3333333333333333,0.8333333333333334,0.5714285714285714,0.5,0.4,0.8333333333333334
0.4642857142857143,0.8,0.7777777777777778,0.4,0.42857142857142855,0.6
0.21428571428571427,0.6666666666666666,0.5,0.6666666666666666,0.29411764705882354,0.6666666666666666
0.2222222222222222,0.75,0.14285714285714285,0.25,0.25,0.75
0.42424242424242425,0.75,0.2,0.25,0.2222222222222222,0.75
0.5,0.8333333333333334,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666
0.4375,0.8333333333333334,0.2,0.16666666666666666,0.0,0.0
0.53125,1.0,0.5,0.5714285714285714,0.6153846153846154,0.8571428571428571
0.4375,0.7777777777777778,0.5,0.3333333333333333,0.3,0.3333333333333333
0.4375,1.0,0.0,0.0,0.0,0.0
0.42424242424242425,0.7142857142857143,0.45454545454545453,0.5714285714285714,0.3333333333333333,0.2857142857142857
0.45454545454545453,0.8333333333333334,0.4,0.3333333333333333,0.5714285714285714,0.6666666666666666
0.48484848484848486,1.0,0.625,0.8,0.6,0.8
0.5151515151515151,0.8333333333333334,0.5,0.8333333333333334,0.47058823529411764,0.8333333333333334
0.5625,1.0,0.5,0.6,0.38461538461538464,0.8
0.48484848484848486,1.0,0.8888888888888888,1.0,0.5333333333333333,0.8
0.53125,0.7142857142857143,0.3181818181818182,0.5714285714285714,0.14285714285714285,0.14285714285714285
0.3333333333333333,1.0,0.7142857142857143,1.0,0.0,0.0
0.5757575757575758,1.0,0.6,0.8333333333333334,0.0,0.0
0.5151515151515151,1.0,0.6,1.0,0.0,0.0
0.5588235294117647,0.8333333333333334,0.5,0.5,0.5625,0.6666666666666666
0.38235294117647056,0.8333333333333334,0.4444444444444444,0.5,0.2727272727272727,0.5
0.5,0.75,0.3333333333333333,0.25,0.4166666666666667,0.75
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.8333333333333334
0.4375,0.8,1.0,1.0,0.7058823529411765,0.8
0.35714285714285715,0.8,0.6,0.8,0.35714285714285715,0.6
0.5,0.6,0.6666666666666666,0.8,0.46153846153846156,0.6
0.0,0.0,0.6,0.6,0.5,0.8
0.6428571428571429,0.8,0.7,0.6,0.6666666666666666,1.0
0.4375,0.8,0.6,0.8,0.5384615384615384,1.0
